active_enterprise,persons_engaged,employees
75.0,133.0,
54.0,,
31.0,,
126.0,216.0,104.0
32.0,,
79.0,,
99.0,,49.0
166.0,289.0,155.0
49.0,74.0,
48.0,,
62.0,166.0,115.0
49.0,,
156.0,,
90.0,163.0,84.0
77.0,143.0,78.0
199.0,326.0,148.0
226.0,364.0,161.0
3449.0,6232.0,3338.0
,,
,,0.0
,0.0,0.0
3.0,,
10.0,,
,,0.0
144.0,680.0,666.0
9.0,3.0,
5.0,,0.0
7.0,3.0,0.0
,,
,,
,,0.0
,,0.0
,,
3.0,0.0,0.0
,,0.0
3.0,8.0,
0.0,0.0,0.0
,,0.0
,,0.0
0.0,0.0,0.0
,,
,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,17.0,
211.0,769.0,732.0
,,
0.0,0.0,0.0
,,
,,0.0
9.0,32.0,29.0
,,
9.0,11.0,8.0
6.0,,
,17.0,
3.0,7.0,
6.0,,
0.0,0.0,0.0
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,
,,
0.0,0.0,0.0
,,0.0
,,0.0
,,0.0
0.0,0.0,0.0
,0.0,0.0
,,
4.0,3.0,0.0
0.0,0.0,0.0
,,0.0
64.0,180.0,155.0
,,
38.0,152.0,108.0
31.0,115.0,74.0
77.0,210.0,126.0
467.0,1979.0,1400.0
81.0,348.0,254.0
2616.0,11445.0,8546.0
191.0,610.0,393.0
89.0,337.0,219.0
152.0,487.0,324.0
42.0,182.0,135.0
32.0,,
23.0,,52.0
161.0,719.0,522.0
19.0,115.0,83.0
96.0,347.0,236.0
89.0,331.0,228.0
106.0,364.0,246.0
26.0,90.0,60.0
32.0,125.0,84.0
45.0,124.0,
54.0,192.0,122.0
112.0,403.0,271.0
62.0,278.0,207.0
56.0,204.0,138.0
66.0,247.0,175.0
123.0,425.0,288.0
4952.0,20732.0,15072.0
,,
101.0,324.0,234.0
99.0,321.0,233.0
211.0,556.0,373.0
1190.0,4757.0,3702.0
235.0,759.0,545.0
5140.0,29839.0,25464.0
552.0,1450.0,977.0
291.0,847.0,581.0
508.0,1146.0,731.0
172.0,782.0,648.0
87.0,688.0,609.0
52.0,142.0,98.0
427.0,1586.0,1196.0
61.0,196.0,134.0
306.0,862.0,614.0
227.0,619.0,403.0
399.0,955.0,625.0
80.0,249.0,185.0
112.0,334.0,235.0
105.0,260.0,164.0
149.0,417.0,265.0
293.0,858.0,578.0
201.0,633.0,452.0
179.0,541.0,393.0
231.0,684.0,485.0
374.0,845.0,530.0
11943.0,51055.0,40734.0
,,
,,
0.0,0.0,0.0
11.0,101.0,96.0
25.0,154.0,147.0
22.0,70.0,64.0
67.0,1247.0,1226.0
18.0,37.0,32.0
12.0,94.0,88.0
13.0,42.0,36.0
6.0,49.0,46.0
,,
,,
11.0,72.0,69.0
0.0,0.0,0.0
5.0,10.0,10.0
7.0,10.0,
6.0,,
0.0,0.0,0.0
,,
3.0,,
6.0,36.0,
5.0,10.0,
8.0,39.0,36.0
,,
10.0,63.0,59.0
12.0,95.0,91.0
263.0,2369.0,2282.0
,,
65.0,,
76.0,,115.0
217.0,645.0,567.0
1382.0,,
144.0,222.0,164.0
5729.0,27409.0,25945.0
444.0,1654.0,1496.0
186.0,274.0,197.0
522.0,1184.0,1019.0
155.0,,
,,
48.0,62.0,
345.0,641.0,549.0
46.0,76.0,59.0
219.0,,
139.0,197.0,142.0
360.0,477.0,338.0
68.0,,
69.0,142.0,
,93.0,58.0
86.0,110.0,81.0
180.0,,
192.0,,
134.0,,482.0
203.0,399.0,
407.0,521.0,359.0
11949.0,41948.0,38551.0
,,
,,
,,
,,
37.0,6906.0,6904.0
,,
93.0,9049.0,9043.0
7.0,701.0,701.0
,,
,,0.0
3.0,,
3.0,,
0.0,0.0,0.0
5.0,,
,,
3.0,,
3.0,,
6.0,25.0,25.0
,,
0.0,0.0,0.0
,,
4.0,,
10.0,,
9.0,2191.0,2191.0
,,
,0.0,0.0
5.0,,
229.0,22436.0,22423.0
,,
6.0,7.0,7.0
6.0,216.0,213.0
17.0,606.0,601.0
54.0,1315.0,1302.0
9.0,,
106.0,3591.0,3565.0
16.0,74.0,66.0
9.0,,
8.0,216.0,
7.0,44.0,
4.0,,
4.0,,
14.0,86.0,81.0
,,
5.0,,
10.0,,
20.0,398.0,393.0
7.0,,
,,
3.0,,
8.0,,
10.0,,
8.0,,
8.0,217.0,214.0
,263.0,260.0
17.0,436.0,434.0
395.0,11502.0,11390.0
,,
4.0,5.0,5.0
,0.0,0.0
14.0,1269.0,1267.0
60.0,9789.0,9777.0
,,
125.0,1708.0,1688.0
23.0,,
6.0,,
20.0,,
,,8.0
5.0,4.0,
,,
18.0,,
,,
8.0,,
,,
12.0,76.0,
,,0.0
,,
,,
,,
,,0.0
,46.0,46.0
,,
7.0,,
10.0,,
402.0,20409.0,20334.0
,,
6.0,34.0,34.0
4.0,,
12.0,195.0,191.0
29.0,246.0,241.0
6.0,1324.0,1322.0
86.0,1576.0,1564.0
14.0,493.0,491.0
8.0,33.0,32.0
12.0,49.0,48.0
5.0,14.0,14.0
3.0,10.0,10.0
,0.0,0.0
12.0,67.0,64.0
,,
11.0,,
5.0,10.0,
8.0,83.0,82.0
5.0,45.0,
0.0,0.0,0.0
,,0.0
3.0,,
6.0,24.0,24.0
6.0,6.0,3.0
,,0.0
12.0,178.0,177.0
14.0,116.0,113.0
284.0,5218.0,5167.0
,,
25.0,1187.0,1186.0
17.0,124.0,122.0
25.0,495.0,489.0
68.0,1921.0,1905.0
15.0,99.0,97.0
123.0,1708.0,1692.0
37.0,474.0,467.0
13.0,1353.0,1350.0
27.0,162.0,157.0
19.0,187.0,183.0
8.0,,130.0
4.0,,
32.0,348.0,342.0
8.0,,52.0
18.0,666.0,665.0
18.0,489.0,486.0
25.0,237.0,234.0
13.0,853.0,853.0
13.0,133.0,130.0
3.0,7.0,7.0
13.0,203.0,202.0
21.0,214.0,
16.0,159.0,154.0
9.0,147.0,146.0
16.0,352.0,349.0
15.0,83.0,80.0
634.0,11886.0,11782.0
,,
32.0,187.0,171.0
23.0,375.0,361.0
37.0,154.0,134.0
126.0,776.0,708.0
65.0,286.0,253.0
172.0,1773.0,1682.0
75.0,285.0,241.0
50.0,210.0,178.0
38.0,489.0,468.0
32.0,146.0,128.0
33.0,162.0,147.0
7.0,12.0,
52.0,302.0,276.0
9.0,55.0,
30.0,394.0,376.0
35.0,396.0,379.0
50.0,1499.0,1475.0
20.0,281.0,270.0
27.0,401.0,393.0
17.0,54.0,41.0
16.0,20.0,7.0
48.0,776.0,753.0
20.0,135.0,123.0
31.0,401.0,394.0
48.0,323.0,303.0
37.0,125.0,
1159.0,10046.0,9449.0
,,
6.0,27.0,25.0
12.0,678.0,676.0
8.0,51.0,50.0
62.0,1001.0,991.0
17.0,373.0,366.0
83.0,846.0,835.0
17.0,376.0,373.0
12.0,,
25.0,,358.0
7.0,14.0,12.0
6.0,7.0,
7.0,57.0,56.0
20.0,599.0,595.0
12.0,138.0,135.0
12.0,60.0,55.0
16.0,,169.0
24.0,109.0,100.0
13.0,301.0,299.0
5.0,30.0,28.0
8.0,321.0,320.0
17.0,663.0,660.0
3.0,6.0,
20.0,523.0,522.0
13.0,748.0,747.0
12.0,240.0,239.0
16.0,1131.0,1129.0
473.0,9058.0,8958.0
,,
286.0,2797.0,2685.0
327.0,4364.0,4199.0
538.0,6186.0,5925.0
2039.0,37073.0,36165.0
625.0,6666.0,6352.0
3401.0,55504.0,54348.0
919.0,16277.0,15824.0
571.0,5839.0,5502.0
664.0,8796.0,8463.0
398.0,4208.0,3999.0
304.0,1580.0,1410.0
145.0,915.0,830.0
666.0,10699.0,10417.0
177.0,1913.0,1826.0
449.0,6937.0,6742.0
452.0,6126.0,5880.0
749.0,8041.0,7698.0
355.0,4473.0,4311.0
293.0,4207.0,4060.0
197.0,1678.0,1566.0
252.0,7073.0,6944.0
612.0,8680.0,8360.0
470.0,9177.0,8966.0
331.0,4422.0,4264.0
612.0,6584.0,6279.0
551.0,4836.0,4593.0
16894.0,236067.0,228526.0
,,
,,
,,0.0
3.0,,
27.0,107.0,97.0
,,
111.0,3735.0,3711.0
5.0,6.0,
0.0,0.0,0.0
7.0,5.0,3.0
,,
0.0,0.0,0.0
0.0,0.0,0.0
5.0,,
,,
5.0,,
3.0,8.0,
6.0,10.0,8.0
,,
,,0.0
0.0,0.0,0.0
3.0,3.0,
4.0,8.0,6.0
4.0,4.0,
,,
3.0,,0.0
9.0,13.0,9.0
220.0,3982.0,3913.0
,,
,,
7.0,61.0,61.0
14.0,,
34.0,,
32.0,171.0,158.0
48.0,312.0,311.0
26.0,95.0,92.0
16.0,71.0,66.0
17.0,34.0,30.0
19.0,64.0,63.0
,,
5.0,,
20.0,99.0,95.0
,,
8.0,,
27.0,173.0,164.0
20.0,,
12.0,61.0,59.0
17.0,60.0,54.0
21.0,184.0,178.0
4.0,,0.0
16.0,115.0,112.0
8.0,27.0,22.0
17.0,53.0,
15.0,71.0,
15.0,52.0,49.0
452.0,3014.0,2922.0
,,
7.0,,
6.0,12.0,
,11.0,7.0
88.0,566.0,522.0
15.0,,7.0
328.0,2726.0,2553.0
28.0,36.0,16.0
,,17.0
32.0,,
,,23.0
,,0.0
4.0,8.0,
,,
,,
,,
15.0,,
31.0,72.0,51.0
9.0,74.0,
5.0,4.0,
6.0,8.0,5.0
,12.0,
,267.0,
,,
9.0,10.0,4.0
12.0,,
31.0,35.0,11.0
781.0,4752.0,4307.0
,,
17.0,48.0,
19.0,36.0,
54.0,,129.0
251.0,5228.0,5131.0
46.0,316.0,287.0
1145.0,9755.0,9317.0
99.0,1350.0,1292.0
45.0,133.0,115.0
126.0,345.0,273.0
44.0,180.0,159.0
20.0,24.0,
16.0,20.0,8.0
92.0,758.0,723.0
,69.0,59.0
59.0,,
57.0,237.0,207.0
100.0,449.0,402.0
,,93.0
20.0,24.0,
27.0,47.0,34.0
30.0,,31.0
77.0,,281.0
45.0,498.0,477.0
26.0,40.0,24.0
49.0,520.0,488.0
94.0,187.0,130.0
2690.0,21978.0,20777.0
,,
,,0.0
,,0.0
17.0,29.0,23.0
40.0,67.0,56.0
5.0,,
322.0,1138.0,1040.0
18.0,51.0,41.0
6.0,10.0,7.0
,25.0,17.0
8.0,8.0,
6.0,8.0,
3.0,3.0,0.0
21.0,154.0,148.0
4.0,,
10.0,,
14.0,18.0,10.0
18.0,50.0,46.0
3.0,,
6.0,12.0,12.0
8.0,18.0,15.0
6.0,6.0,
12.0,,
8.0,19.0,
3.0,4.0,
8.0,8.0,
28.0,47.0,37.0
607.0,1755.0,1541.0
,,
,,
,,
,,0.0
51.0,,
4.0,,
89.0,2297.0,2278.0
10.0,,
,,
12.0,,
,,
,,0.0
,,
4.0,5.0,
0.0,0.0,0.0
3.0,,
,,
4.0,,0.0
3.0,,
,,
0.0,0.0,0.0
3.0,,
5.0,,
4.0,6.0,
4.0,,
,,
6.0,,
236.0,2715.0,2648.0
,,
11.0,,
24.0,31.0,25.0
33.0,209.0,199.0
188.0,,
,79.0,70.0
1163.0,9644.0,9445.0
,,
44.0,61.0,42.0
89.0,262.0,241.0
15.0,,22.0
,,16.0
13.0,,8.0
67.0,117.0,97.0
11.0,,
53.0,375.0,359.0
35.0,82.0,67.0
,,
7.0,9.0,5.0
16.0,17.0,
11.0,67.0,
19.0,111.0,
40.0,96.0,77.0
,107.0,93.0
,,136.0
,123.0,103.0
,,152.0
2355.0,14019.0,13452.0
,,
199.0,404.0,238.0
278.0,485.0,231.0
373.0,777.0,428.0
1662.0,3886.0,2409.0
558.0,1020.0,498.0
3664.0,14333.0,11610.0
774.0,1824.0,1165.0
521.0,946.0,456.0
665.0,1489.0,931.0
244.0,507.0,281.0
226.0,461.0,
123.0,199.0,
633.0,1309.0,775.0
143.0,258.0,
450.0,1090.0,724.0
417.0,932.0,566.0
582.0,1231.0,716.0
216.0,401.0,202.0
255.0,502.0,265.0
186.0,413.0,239.0
250.0,470.0,240.0
545.0,1139.0,652.0
381.0,807.0,456.0
278.0,541.0,
492.0,1319.0,868.0
470.0,1016.0,611.0
14814.0,38086.0,25440.0
,,
90.0,144.0,84.0
83.0,123.0,63.0
192.0,298.0,173.0
968.0,1976.0,1404.0
193.0,299.0,154.0
3422.0,6805.0,4715.0
511.0,803.0,438.0
228.0,265.0,
375.0,654.0,
143.0,217.0,
73.0,172.0,121.0
56.0,76.0,
263.0,611.0,459.0
41.0,,
203.0,380.0,251.0
162.0,199.0,
306.0,463.0,277.0
66.0,88.0,41.0
87.0,116.0,
75.0,,
115.0,220.0,133.0
183.0,240.0,130.0
164.0,433.0,320.0
115.0,148.0,
185.0,242.0,112.0
331.0,488.0,263.0
8842.0,15885.0,10256.0
,,
34.0,,61.0
35.0,67.0,49.0
89.0,183.0,141.0
430.0,972.0,809.0
69.0,129.0,
1120.0,3210.0,2781.0
178.0,287.0,196.0
70.0,85.0,56.0
151.0,359.0,290.0
58.0,120.0,
25.0,115.0,105.0
21.0,35.0,
104.0,285.0,251.0
18.0,,
74.0,233.0,207.0
59.0,71.0,39.0
123.0,181.0,131.0
20.0,34.0,25.0
39.0,63.0,41.0
41.0,46.0,24.0
37.0,71.0,51.0
100.0,137.0,97.0
63.0,291.0,261.0
49.0,56.0,
72.0,101.0,64.0
118.0,187.0,
3288.0,7557.0,6199.0
,,
4.0,,
5.0,,
16.0,,
39.0,92.0,76.0
14.0,22.0,18.0
182.0,1729.0,1646.0
30.0,109.0,95.0
32.0,97.0,84.0
14.0,23.0,15.0
8.0,7.0,4.0
4.0,5.0,
5.0,,
8.0,7.0,
,,0.0
8.0,,
9.0,18.0,
15.0,31.0,24.0
,0.0,0.0
,,
5.0,,
9.0,18.0,
9.0,16.0,13.0
11.0,11.0,6.0
6.0,14.0,
6.0,7.0,
15.0,24.0,
479.0,2485.0,2269.0
,,
8.0,12.0,7.0
14.0,101.0,94.0
28.0,199.0,188.0
131.0,533.0,472.0
39.0,92.0,64.0
602.0,4289.0,4081.0
59.0,148.0,
39.0,193.0,168.0
58.0,217.0,179.0
23.0,63.0,50.0
12.0,26.0,18.0
5.0,6.0,
43.0,287.0,268.0
12.0,59.0,52.0
38.0,1124.0,1110.0
27.0,321.0,308.0
64.0,327.0,294.0
14.0,66.0,61.0
17.0,76.0,70.0
12.0,128.0,123.0
15.0,26.0,19.0
41.0,110.0,83.0
29.0,51.0,33.0
14.0,55.0,49.0
41.0,72.0,46.0
60.0,368.0,344.0
1480.0,8994.0,8327.0
,,
,27.0,7.0
19.0,26.0,10.0
43.0,53.0,17.0
194.0,233.0,74.0
50.0,64.0,
667.0,966.0,413.0
95.0,106.0,24.0
72.0,85.0,
79.0,89.0,
27.0,28.0,
19.0,18.0,4.0
10.0,12.0,
64.0,79.0,
,13.0,
46.0,49.0,8.0
40.0,41.0,
77.0,95.0,33.0
18.0,21.0,5.0
20.0,23.0,
,24.0,
30.0,34.0,
36.0,39.0,6.0
32.0,35.0,
24.0,27.0,8.0
44.0,51.0,12.0
77.0,87.0,
1859.0,2355.0,780.0
,,
12.0,9.0,
12.0,11.0,
38.0,91.0,72.0
159.0,247.0,153.0
52.0,93.0,60.0
1635.0,4669.0,3896.0
188.0,486.0,390.0
53.0,68.0,34.0
73.0,87.0,37.0
31.0,329.0,
9.0,9.0,0.0
,,
41.0,43.0,
6.0,,
28.0,33.0,15.0
36.0,46.0,25.0
53.0,,
,5.0,0.0
16.0,15.0,9.0
11.0,27.0,19.0
23.0,,
26.0,37.0,19.0
31.0,76.0,59.0
31.0,,
24.0,18.0,4.0
162.0,855.0,787.0
2843.0,7547.0,6072.0
,,
26.0,71.0,47.0
40.0,102.0,66.0
46.0,110.0,71.0
248.0,676.0,465.0
62.0,172.0,
1089.0,14011.0,13073.0
125.0,393.0,289.0
54.0,,
129.0,289.0,179.0
40.0,,48.0
45.0,83.0,41.0
20.0,,
112.0,358.0,270.0
16.0,,
76.0,288.0,232.0
67.0,164.0,
130.0,247.0,
22.0,53.0,36.0
33.0,,
31.0,83.0,58.0
49.0,,
56.0,198.0,149.0
62.0,,
41.0,,
84.0,156.0,79.0
80.0,135.0,61.0
2804.0,19050.0,16629.0
,,
6.0,20.0,17.0
,,
,,
25.0,,
3.0,,
106.0,2459.0,2424.0
13.0,231.0,225.0
11.0,29.0,23.0
19.0,1452.0,1442.0
5.0,,
4.0,,
,,0.0
10.0,45.0,
3.0,,
5.0,,
3.0,,
11.0,,
,,
,,0.0
0.0,0.0,0.0
3.0,,
10.0,,
3.0,,
6.0,201.0,199.0
4.0,,
10.0,,145.0
275.0,6803.0,6688.0
,,
390.0,1068.0,835.0
435.0,1058.0,813.0
937.0,2285.0,1764.0
5897.0,19124.0,16568.0
820.0,1826.0,1287.0
18772.0,97678.0,88382.0
2112.0,6195.0,4925.0
1058.0,2227.0,1565.0
2005.0,5670.0,4627.0
733.0,1985.0,1606.0
364.0,1372.0,1141.0
238.0,,
1578.0,4889.0,4045.0
218.0,515.0,
1003.0,,
841.0,1916.0,1355.0
1522.0,3214.0,2351.0
318.0,756.0,578.0
408.0,929.0,660.0
353.0,656.0,433.0
505.0,1408.0,1047.0
1074.0,2422.0,1776.0
865.0,3126.0,2640.0
637.0,2086.0,1763.0
964.0,2168.0,1595.0
1547.0,2939.0,2039.0
46742.0,172685.0,148253.0
,,
,0.0,0.0
0.0,0.0,0.0
4.0,,
21.0,,
5.0,,
125.0,2710.0,2647.0
16.0,259.0,254.0
6.0,,
9.0,23.0,
,,
0.0,0.0,0.0
0.0,0.0,0.0
8.0,43.0,
0.0,0.0,0.0
7.0,46.0,
8.0,40.0,
,,0.0
,,0.0
,,
5.0,5.0,0.0
3.0,,
6.0,75.0,73.0
8.0,,
,,
3.0,,
15.0,58.0,47.0
266.0,3771.0,3639.0
,,
,11.0,4.0
12.0,31.0,29.0
35.0,197.0,186.0
168.0,946.0,896.0
19.0,,51.0
814.0,10626.0,10480.0
81.0,435.0,424.0
41.0,126.0,112.0
47.0,105.0,92.0
,13.0,10.0
10.0,,
5.0,,
57.0,390.0,378.0
,,
21.0,33.0,29.0
18.0,,150.0
45.0,199.0,184.0
5.0,,
6.0,,
,23.0,22.0
15.0,35.0,32.0
22.0,65.0,57.0
28.0,245.0,239.0
,,
24.0,39.0,
64.0,158.0,147.0
1673.0,14367.0,14005.0
,,
138.0,185.0,103.0
226.0,254.0,98.0
317.0,378.0,151.0
1647.0,3309.0,2360.0
471.0,578.0,259.0
5425.0,15456.0,13167.0
1094.0,1253.0,663.0
477.0,633.0,342.0
637.0,1267.0,881.0
178.0,240.0,129.0
122.0,313.0,
117.0,170.0,
554.0,776.0,506.0
88.0,113.0,
328.0,624.0,464.0
456.0,630.0,297.0
501.0,748.0,423.0
184.0,193.0,68.0
187.0,201.0,78.0
160.0,191.0,72.0
191.0,254.0,125.0
335.0,742.0,504.0
301.0,407.0,252.0
284.0,355.0,183.0
398.0,518.0,250.0
458.0,718.0,418.0
15603.0,30866.0,22296.0
,,
138.0,185.0,103.0
226.0,254.0,98.0
317.0,378.0,151.0
1647.0,3309.0,2360.0
471.0,578.0,259.0
5425.0,15456.0,13167.0
1094.0,1253.0,663.0
477.0,633.0,342.0
637.0,1267.0,881.0
178.0,240.0,129.0
122.0,313.0,
117.0,170.0,
554.0,776.0,506.0
88.0,113.0,
328.0,624.0,464.0
456.0,630.0,297.0
501.0,748.0,423.0
184.0,193.0,68.0
187.0,201.0,78.0
160.0,191.0,72.0
191.0,254.0,125.0
335.0,742.0,504.0
301.0,407.0,252.0
284.0,355.0,183.0
398.0,518.0,250.0
458.0,718.0,418.0
15603.0,30866.0,22296.0
,,
,81.0,65.0
,94.0,63.0
71.0,85.0,71.0
526.0,770.0,659.0
121.0,,98.0
1912.0,9005.0,8742.0
385.0,413.0,360.0
145.0,208.0,177.0
189.0,684.0,646.0
53.0,70.0,58.0
41.0,,
,31.0,
182.0,325.0,301.0
,30.0,
138.0,419.0,395.0
106.0,252.0,210.0
130.0,272.0,253.0
,46.0,37.0
61.0,50.0,
,73.0,54.0
,116.0,93.0
83.0,438.0,
117.0,180.0,157.0
93.0,,106.0
94.0,135.0,104.0
124.0,207.0,176.0
4941.0,14375.0,13424.0
,,
43.0,140.0,
67.0,165.0,
413.0,997.0,908.0
371.0,875.0,671.0
147.0,641.0,
2846.0,6195.0,6063.0
206.0,578.0,458.0
147.0,274.0,192.0
141.0,456.0,404.0
53.0,179.0,153.0
48.0,217.0,194.0
41.0,,83.0
165.0,355.0,302.0
38.0,,80.0
74.0,,
168.0,492.0,381.0
145.0,623.0,553.0
59.0,260.0,
45.0,184.0,159.0
49.0,233.0,197.0
49.0,157.0,119.0
155.0,411.0,332.0
60.0,239.0,209.0
58.0,145.0,112.0
99.0,396.0,342.0
106.0,288.0,233.0
5944.0,15179.0,13592.0
,,
,,0.0
,,
5.0,,
13.0,,
,,0.0
52.0,1548.0,1541.0
8.0,9.0,
4.0,,
12.0,43.0,41.0
,,
,,0.0
,,0.0
,,34.0
,,0.0
7.0,,
,,28.0
5.0,6.0,
3.0,,
,,
,,
3.0,,
,,
,0.0,0.0
4.0,,
8.0,,
5.0,9.0,
183.0,2108.0,2044.0
,,
37.0,116.0,92.0
60.0,,
398.0,952.0,872.0
322.0,799.0,615.0
131.0,628.0,552.0
2569.0,3636.0,3559.0
161.0,471.0,371.0
120.0,248.0,182.0
106.0,385.0,349.0
42.0,154.0,132.0
39.0,209.0,192.0
32.0,,67.0
140.0,295.0,251.0
32.0,,76.0
50.0,,
142.0,389.0,290.0
122.0,570.0,513.0
52.0,234.0,211.0
36.0,169.0,151.0
43.0,,
43.0,148.0,113.0
140.0,394.0,322.0
48.0,169.0,146.0
49.0,,
79.0,216.0,
83.0,234.0,189.0
5218.0,11385.0,10075.0
,,
,,
,6.0,
7.0,6.0,0.0
26.0,48.0,35.0
10.0,9.0,
81.0,331.0,297.0
28.0,95.0,83.0
18.0,22.0,
16.0,25.0,14.0
7.0,19.0,15.0
4.0,4.0,
,,16.0
10.0,21.0,17.0
,4.0,
14.0,,
15.0,70.0,63.0
15.0,39.0,32.0
4.0,,0.0
5.0,10.0,
,,
3.0,,
8.0,11.0,
,70.0,63.0
5.0,,
12.0,,23.0
12.0,28.0,23.0
332.0,917.0,741.0
,,
86.0,,38.0
151.0,160.0,35.0
236.0,285.0,75.0
1088.0,2520.0,1688.0
338.0,418.0,
3247.0,6193.0,4189.0
685.0,824.0,292.0
322.0,415.0,
430.0,575.0,
121.0,170.0,71.0
76.0,227.0,167.0
95.0,,41.0
354.0,444.0,200.0
61.0,83.0,
186.0,205.0,69.0
343.0,374.0,
353.0,462.0,158.0
140.0,,31.0
123.0,,41.0
113.0,,18.0
124.0,,32.0
247.0,,
181.0,,
180.0,225.0,77.0
292.0,366.0,131.0
329.0,507.0,
10175.0,16048.0,8498.0
,,
37.0,134.0,120.0
38.0,118.0,92.0
97.0,1495.0,1443.0
219.0,1007.0,911.0
51.0,145.0,111.0
291.0,1989.0,1895.0
68.0,133.0,102.0
52.0,112.0,83.0
73.0,432.0,401.0
35.0,85.0,60.0
31.0,60.0,41.0
13.0,14.0,4.0
73.0,159.0,127.0
21.0,35.0,22.0
42.0,102.0,84.0
37.0,53.0,29.0
71.0,162.0,125.0
25.0,124.0,114.0
37.0,166.0,147.0
18.0,29.0,21.0
16.0,84.0,76.0
75.0,,159.0
44.0,138.0,118.0
28.0,267.0,252.0
60.0,,78.0
47.0,,65.0
1652.0,7579.0,6796.0
,,
23.0,34.0,14.0
24.0,33.0,12.0
49.0,66.0,27.0
188.0,309.0,164.0
41.0,71.0,38.0
453.0,989.0,680.0
102.0,159.0,67.0
52.0,74.0,30.0
72.0,120.0,56.0
25.0,45.0,28.0
32.0,40.0,11.0
16.0,,
76.0,282.0,227.0
13.0,13.0,
49.0,90.0,54.0
42.0,79.0,45.0
60.0,93.0,45.0
23.0,33.0,13.0
27.0,36.0,18.0
19.0,26.0,9.0
19.0,23.0,3.0
62.0,113.0,64.0
36.0,53.0,26.0
35.0,,
55.0,112.0,71.0
51.0,72.0,29.0
1659.0,3077.0,1800.0
,,
5.0,4.0,
6.0,9.0,8.0
11.0,8.0,6.0
81.0,447.0,438.0
4.0,,
294.0,3370.0,3340.0
59.0,409.0,402.0
12.0,,
15.0,,
8.0,9.0,9.0
0.0,0.0,0.0
,,
16.0,25.0,22.0
3.0,,
8.0,,
,,
8.0,26.0,
3.0,3.0,
,,
4.0,,
14.0,21.0,16.0
9.0,18.0,17.0
10.0,,
7.0,,
9.0,,
14.0,,
655.0,6186.0,6099.0
,,
0.0,0.0,0.0
,,0.0
6.0,8.0,
19.0,49.0,40.0
,,
93.0,522.0,479.0
14.0,9.0,
3.0,,0.0
6.0,,
,0.0,0.0
0.0,0.0,0.0
,,0.0
9.0,19.0,15.0
,,
4.0,4.0,
,,0.0
4.0,4.0,
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,
4.0,3.0,0.0
0.0,0.0,0.0
3.0,3.0,0.0
3.0,,
4.0,3.0,
192.0,658.0,562.0
,,
16.0,619.0,617.0
13.0,,359.0
15.0,658.0,653.0
135.0,4645.0,4606.0
26.0,1032.0,1025.0
299.0,17256.0,17190.0
61.0,2598.0,2575.0
32.0,1066.0,1056.0
36.0,4506.0,4503.0
27.0,1434.0,1432.0
5.0,,
5.0,,84.0
49.0,3235.0,3219.0
8.0,,
28.0,1401.0,1398.0
30.0,1818.0,1812.0
36.0,1819.0,1812.0
13.0,911.0,904.0
9.0,379.0,376.0
13.0,639.0,634.0
9.0,335.0,332.0
36.0,1107.0,1100.0
22.0,968.0,966.0
17.0,,
24.0,1084.0,1078.0
34.0,1170.0,1165.0
1004.0,51107.0,50868.0
,,
60.0,456.0,414.0
99.0,783.0,722.0
141.0,1243.0,1154.0
468.0,5985.0,5728.0
183.0,1999.0,1907.0
970.0,53311.0,52965.0
299.0,3491.0,3345.0
166.0,1927.0,1839.0
167.0,6150.0,6084.0
69.0,556.0,524.0
64.0,1074.0,1038.0
45.0,499.0,480.0
204.0,2253.0,2155.0
55.0,290.0,247.0
132.0,1051.0,990.0
166.0,2089.0,1993.0
174.0,2886.0,2811.0
68.0,775.0,733.0
67.0,583.0,538.0
69.0,635.0,590.0
62.0,710.0,678.0
142.0,1176.0,1088.0
122.0,1566.0,1491.0
99.0,883.0,838.0
137.0,1967.0,1876.0
118.0,895.0,817.0
4379.0,95313.0,93115.0
,,
18.0,138.0,131.0
29.0,218.0,208.0
29.0,243.0,227.0
105.0,1468.0,1416.0
63.0,722.0,702.0
79.0,6246.0,6236.0
84.0,1273.0,1242.0
57.0,561.0,535.0
35.0,620.0,614.0
27.0,194.0,177.0
19.0,201.0,192.0
13.0,91.0,84.0
52.0,460.0,440.0
21.0,167.0,156.0
29.0,388.0,380.0
50.0,478.0,456.0
32.0,459.0,447.0
27.0,260.0,249.0
20.0,309.0,304.0
21.0,209.0,199.0
16.0,264.0,260.0
44.0,509.0,489.0
26.0,265.0,254.0
21.0,236.0,229.0
37.0,471.0,456.0
20.0,195.0,186.0
978.0,16681.0,16302.0
,,
11.0,20.0,12.0
20.0,75.0,62.0
42.0,195.0,177.0
148.0,567.0,475.0
41.0,108.0,79.0
378.0,2983.0,2829.0
69.0,1016.0,977.0
57.0,304.0,264.0
58.0,171.0,142.0
26.0,53.0,35.0
14.0,104.0,98.0
6.0,19.0,17.0
41.0,194.0,178.0
8.0,17.0,13.0
34.0,76.0,
35.0,119.0,93.0
34.0,179.0,152.0
17.0,66.0,
18.0,71.0,65.0
11.0,23.0,
15.0,43.0,37.0
47.0,155.0,131.0
40.0,215.0,190.0
27.0,123.0,108.0
44.0,137.0,111.0
50.0,190.0,165.0
